"Cohort","Primary_Signature","Primary_Omic_Token","color_var_Partner","Partner_Omic_Token","Interaction_Strength","Spearman_HighZone_CrossTalk","PValue_HighZone","Spearman_MidZone_CrossTalk","PValue_MidZone","Mathematical_Classification"
"BLCA_DFI_df155","BLCA-766.5.3.P.3.69.11.4.4.1",5,"BLCA-328.5.3.P.3.20.20.1.4.1",5,0.008985,0.5573,3.19359479004582e-05,0.2355,0.0202361015837329,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-1095.6.3.P.3.35.1.2.4.5",6,"BLCA-1535.4.3.N.2.30.31.1.4.2",4,0.002689,0.6639,1.98730343827117e-07,-0.1522,0.138688657034302,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-517.6.3.N.2.20.20.1.2.1",6,"BLCA-863.5.3.N.1.21.20.3.2.1",5,0.002455,0.0107,0.942009889420265,-0.4069,3.8854241648331e-05,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"BLCA_DFI_df155","BLCA-1022.5.3.N.3.31.1.3.4.2",5,"BLCA-273.5.3.N.2.26.7.1.2.1",5,0.003407,0.0681,0.641910020063406,0.0328,0.751403560965517,"NEUTRAL (Contextual Noise)"
"BLCA_DFI_df155","BLCA-315.5.3.N.2.5.4.1.2.5",5,"BLCA-1215.6.3.N.2.44.35.2.4.3",6,0.00262,-0.0218,0.881594844171008,-0.1434,0.163324314868398,"NEUTRAL (Contextual Noise)"
"BLCA_DFI_df155","BLCA-1535.4.3.N.2.30.31.1.4.2",4,"BLCA-1570.4.3.P.3.71.64.2.4.2",4,0.006261,0.5506,4.155912322146e-05,-0.4401,3.40275376695015e-08,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-1215.6.3.N.2.44.35.2.4.3",6,"BLCA-303.5.3.N.1.20.20.3.1.2",5,0.003666,0.1567,0.282176983102661,-0.5929,1.96638753854879e-10,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"BLCA_DFI_df155","BLCA-605.7.3.N.2.71.20.2.4.1",7,"BLCA-434.5.3.N.2.14.11.1.4.1",5,0.005023,-0.2636,0.0671935773252407,0.1615,0.116054405225227,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-1371.7.3.N.2.62.20.2.4.1",7,"BLCA-822.5.3.N.1.62.7.3.4.2",5,0.002651,-0.1423,0.32927181017372,-0.0074,0.942815423752474,"NEUTRAL (Contextual Noise)"
"BLCA_DFI_df155","BLCA-167.5.2.N.2.20.20.2.3.2",5,"BLCA-434.5.3.N.2.14.11.1.4.1",5,0.00164,0.4183,0.00278374694726615,0.4057,4.10827446404068e-05,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-977.5.3.P.3.7.7.1.4.2",5,"BLCA-328.5.3.P.3.20.20.1.4.1",5,0.003785,-0.0793,0.588039832440001,-0.2735,0.00701934687117452,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"BLCA_DFI_df155","BLCA-547.4.3.P.3.64.64.1.4.3",4,"BLCA-273.5.3.N.2.26.7.1.2.1",5,0.002173,-0.5581,3.09538765753996e-05,0.0804,0.435890860597384,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-277.5.3.P.3.35.35.2.4.4",5,"BLCA-1063.5.3.P.3.15.14.2.4.1",5,0.004915,-0.4663,0.00073381117757098,-0.0077,0.941025218090994,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-1561.4.3.P.3.71.71.1.4.4",4,"BLCA-875.5.3.N.2.69.93.1.4.1",5,0.003492,0.6373,8.47300907526659e-07,0.0026,0.980160682506731,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-631.6.2.N.2.20.20.1.3.2",6,"BLCA-210.5.3.N.1.1.31.3.2.2",5,0.007209,-0.1822,0.210190083141112,-0.0526,0.610922139348395,"NEUTRAL (Contextual Noise)"
"BLCA_DFI_df155","BLCA-58.6.3.N.1.31.20.2.2.1",6,"BLCA-1266.6.3.N.1.20.20.1.1.2",6,0.013412,-0.0903,0.537034264706689,-0.0936,0.364579383857126,"NEUTRAL (Contextual Noise)"
"BLCA_DFI_df155","BLCA-553.4.3.P.3.64.71.1.4.1",4,"BLCA-1360.6.3.P.3.35.44.4.4.1",6,0.005699,-0.2893,0.044169970402836,0.1062,0.300529106246685,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-196.5.3.N.1.35.35.3.2.1",5,"BLCA-1063.5.3.P.3.15.14.2.4.1",5,0.003146,0.0124,0.932643463921064,-0.4286,1.31795491885306e-05,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"BLCA_DFI_df155","BLCA-975.5.3.N.2.95.7.2.4.4",5,"BLCA-293.5.3.N.2.44.44.1.4.1",5,0.001951,-0.2626,0.0682748000997071,-0.0278,0.785483976730799,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-1190.6.2.N.1.95.71.1.1.2",6,"BLCA-293.5.3.N.2.44.44.1.4.1",5,0.014977,-0.7939,6.05830703369437e-12,0.2021,0.0495486912577168,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-622.6.3.N.2.26.20.2.2.2",6,"BLCA-1074.5.3.N.1.1.5.3.4.1",5,0.004768,-0.7442,8.88357432510394e-10,-0.3386,0.000739754979619321,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-913.5.3.N.2.1.1.2.4.4",5,"BLCA-920.5.3.N.2.21.20.2.4.5",5,0.006532,-0.8453,3.23334171918475e-15,0.6746,4.67879539827282e-20,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-458.6.3.N.1.31.1.3.4.2",6,"BLCA-1570.4.3.P.3.71.64.2.4.2",4,0.004722,0.491,0.000341102248706151,0.5556,4.22420391647719e-09,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-1421.7.3.N.3.34.31.2.4.2",7,"BLCA-454.7.3.N.1.62.20.4.4.1",7,0.005787,-0.4755,0.000553969733769515,0.4057,4.11885459525736e-05,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-123.7.3.N.2.35.20.1.3.1",7,"BLCA-783.5.3.N.1.30.30.3.2.2",5,0.005732,-0.2717,0.0589665510508593,-0.0635,0.53882323070643,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-1039.5.3.P.3.2.9.1.4.2",5,"BLCA-1285.7.3.N.3.87.7.1.4.1",7,0.006359,0.7544,3.86042941421027e-10,0.1325,0.19354890862725,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-769.5.3.P.3.4.34.1.4.3",5,"BLCA-434.5.3.N.2.14.11.1.4.1",5,0.004558,0.6677,1.59782335138028e-07,-0.0918,0.373852681084893,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-649.6.3.N.1.35.35.3.2.2",6,"BLCA-1536.4.3.N.2.1.44.1.4.2",4,0.004266,0.4871,0.000334541550239884,0.1486,0.144128314234629,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-194.5.2.N.2.20.20.2.3.1",5,"BLCA-814.5.3.N.2.26.7.2.4.1",5,0.004082,0.2736,0.0571444897461217,0.3201,0.00147394573556924,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-383.5.3.N.2.35.35.2.2.2",5,"BLCA-434.5.3.N.2.14.11.1.4.1",5,0.015385,-0.698,2.48409236558688e-08,-0.0289,0.779616936461713,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-935.5.3.N.2.5.35.2.4.2",5,"BLCA-454.7.3.N.1.62.20.4.4.1",7,0.004073,0.0198,0.892845924910415,-0.2634,0.00142076814050777,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"BLCA_DFI_df155","BLCA-554.4.3.P.3.64.71.2.2.2",4,"BLCA-859.5.3.N.2.34.14.1.4.2",5,0.005674,-0.7256,3.68799818108778e-09,-0.2924,0.0036604950708657,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-440.6.3.N.2.52.31.2.3.1",6,"BLCA-434.5.3.N.2.14.11.1.4.1",5,0.003709,-0.4684,0.000602494005045428,0.2909,0.00424137180932879,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-475.6.3.N.2.93.26.1.4.1",6,"BLCA-434.5.3.N.2.14.11.1.4.1",5,0.009175,-0.8165,8.55711872398227e-13,0.1228,0.233330398436743,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-983.5.3.N.2.1.1.1.4.4",5,"BLCA-902.5.3.P.3.69.71.2.4.1",5,0.001961,0.5883,7.03360492111468e-06,-0.3346,4.41503366708308e-05,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-267.5.3.N.1.20.20.3.1.2",5,"BLCA-814.5.3.N.2.26.7.2.4.1",5,0.004572,-0.2246,0.120732046700245,-0.3914,8.04060877737849e-05,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-381.5.3.N.2.35.35.1.4.1",5,"BLCA-920.5.3.N.2.21.20.2.4.5",5,0.006207,-0.722,4.76154571533503e-09,0.0347,0.737398624346486,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-563.6.3.N.2.20.20.2.3.1",6,"BLCA-210.5.3.N.1.1.31.3.2.2",5,0.005453,-0.4542,0.00104448235335969,-0.3003,0.00295282073717183,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-851.5.3.P.3.5.5.2.4.3",5,"BLCA-1385.6.3.P.3.5.5.4.4.3",6,0.004042,0.4351,0.00178393058314756,-0.3033,0.00266364039424354,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-511.6.3.P.3.64.64.2.4.1",6,"BLCA-994.5.3.N.2.93.93.2.4.2",5,0.003708,0.4143,0.00308417224963762,-0.123,0.232617868659217,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-228.5.3.N.2.35.35.2.3.3",5,"BLCA-994.5.3.N.2.93.93.2.4.2",5,0.005448,-0.2228,0.123888397920484,-0.292,0.00389194083600017,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-1194.7.3.N.2.1.20.1.2.2",7,"BLCA-868.5.3.P.3.14.43.2.4.1",5,0.006359,-0.6213,1.89791662628887e-06,0.0805,0.435708591609387,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-349.5.3.P.3.71.71.1.4.1",5,"BLCA-1570.4.3.P.3.71.64.2.4.2",4,0.003055,0.57,1.91109271106722e-05,0.5311,2.603593190355e-08,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-810.5.3.N.3.20.20.3.4.2",5,"BLCA-1106.7.3.P.3.44.11.4.4.1",7,0.002268,-0.1915,0.18750096935193,0.5569,3.8189741758141e-09,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"BLCA_DFI_df155","BLCA-710.7.3.N.2.31.31.2.2.1",7,"BLCA-1149.7.3.N.1.35.4.1.4.3",7,0.002071,-0.5242,0.000110789755994787,0.0248,0.81016506983505,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-49.6.3.N.1.31.1.3.2.2",6,"BLCA-1474.6.3.N.3.20.26.3.1.2",6,0.01237,0.1983,0.171881253011222,-0.6778,3.3423491080667e-14,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"BLCA_DFI_df155","BLCA-1445.6.3.N.2.1.35.1.3.5",6,"BLCA-328.5.3.P.3.20.20.1.4.1",5,0.002273,-0.3357,0.0183778656664919,0.3973,6.11752874415995e-05,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-1325.6.3.P.1.4.34.4.4.1",6,"BLCA-889.5.3.N.1.31.31.3.4.2",5,0.003165,-0.5811,1.19724659815756e-05,0.5581,3.65001467486316e-13,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-916.5.3.N.1.1.51.3.2.4",5,"BLCA-356.5.3.N.2.35.31.1.2.1",5,0.00185,-0.3171,0.0264332244120934,-0.2637,0.0094180848692053,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-581.6.3.P.3.31.1.2.4.2",6,"BLCA-1437.7.3.N.3.35.7.4.4.1",7,0.002945,0.4915,0.000335072811698033,-0.3436,0.000608931216285587,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-37.6.3.P.3.35.35.1.2.2",6,"BLCA-1385.6.3.P.3.5.5.4.4.3",6,0.003527,-0.3289,0.02104766783734,-0.1457,0.156641969792132,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-544.4.3.P.3.2.9.2.2.3",4,"BLCA-1573.4.3.P.3.4.34.2.4.2",4,0.002789,-0.3181,0.02590879449331,-0.3096,0.00214198894918986,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-1481.6.3.N.2.34.34.1.4.2",6,"BLCA-334.5.3.N.2.20.20.2.3.1",5,0.003513,-0.3979,0.0034882098056777,0.3956,3.86386356089021e-05,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-1036.5.3.P.3.7.7.2.4.2",5,"BLCA-1570.4.3.P.3.71.64.2.4.2",4,0.001798,-0.686,5.34268630346908e-08,-0.176,0.0863016327275687,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-1068.5.3.P.3.34.34.3.4.2",5,"BLCA-1002.5.2.N.1.95.26.1.2.3",5,0.002588,0.5246,0.000109122300140621,-0.3094,0.00215877684850576,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-947.5.3.N.2.4.1.1.2.2",5,"BLCA-303.5.3.N.1.20.20.3.1.2",5,0.003174,0.1634,0.261970498461872,-0.3667,0.000238609563454481,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"BLCA_DFI_df155","BLCA-1019.5.3.P.3.64.78.2.3.2",5,"BLCA-1371.7.3.N.2.62.20.2.4.1",7,0.002233,0.1014,0.483420160576141,0.126,0.223604036534788,"NEUTRAL (Contextual Noise)"
"BLCA_DFI_df155","BLCA-969.5.3.N.2.21.31.2.4.3",5,"BLCA-382.5.3.N.2.31.31.2.2.5",5,0.004385,-0.2336,0.098992810873505,-0.3747,4.33718176121624e-06,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-1573.4.3.P.3.4.34.2.4.2",4,"BLCA-1570.4.3.P.3.71.64.2.4.2",4,0.003854,-0.5923,7.35634836269523e-06,0.3104,0.00208220983892513,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-539.4.3.N.2.35.35.1.3.2",4,"BLCA-1280.7.3.P.2.62.64.1.4.1",7,0.007706,0.2553,0.0766204037233805,0.3646,0.00025977539338566,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-1374.6.3.N.1.1.31.3.4.2",6,"BLCA-1091.6.3.P.3.5.5.2.4.2",6,0.001664,-0.0066,0.963858137602045,-0.0555,0.591447663895566,"NEUTRAL (Contextual Noise)"
"BLCA_DFI_df155","BLCA-623.6.3.N.2.1.31.1.4.2",6,"BLCA-920.5.3.N.2.21.20.2.4.5",5,0.002926,-0.7083,1.25087497969589e-08,0.6601,2.55995528231422e-13,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-595.6.3.N.1.35.35.3.2.1",6,"BLCA-423.5.3.N.2.26.93.2.4.2",5,0.008509,-0.6838,6.10273053149451e-08,0.6214,1.41696775543604e-11,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-737.5.3.N.2.20.20.2.3.1",5,"BLCA-1117.7.3.P.1.11.11.4.4.2",7,0.004598,-0.6336,1.02659811150884e-06,-0.6014,9.22200341690582e-11,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-818.5.3.N.2.31.31.2.2.5",5,"BLCA-1117.7.3.P.1.11.11.4.4.2",7,0.006883,0.5062,0.000206740373533341,-0.3191,0.00108030279602126,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-288.5.3.N.2.35.5.2.2.1",5,"BLCA-1046.5.3.N.2.1.20.1.4.3",5,0.005087,-0.7948,9.2210089126479e-12,-0.1143,0.267581740259456,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-186.5.3.N.1.26.20.3.4.2",5,"BLCA-975.5.3.N.2.95.7.2.4.4",5,0.000883,0.7293,2.79836091072459e-09,0.3418,0.000652969709860844,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-586.6.3.P.3.35.35.1.3.1",6,"BLCA-293.5.3.N.2.44.44.1.4.1",5,0.002936,0.7034,1.73253407362949e-08,0.1041,0.312820465080228,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-1114.6.3.N.2.31.35.2.3.3",6,"BLCA-1074.5.3.N.1.1.5.3.4.1",5,0.001917,-0.6162,2.43959173187638e-06,0.2876,0.0044890043054725,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-943.5.3.N.1.1.20.3.2.2",5,"BLCA-654.7.3.N.1.64.20.2.4.1",7,0.005672,0.0309,0.832967539267372,-0.0035,0.973317464314194,"NEUTRAL (Contextual Noise)"
"BLCA_DFI_df155","BLCA-1010.5.3.P.3.64.71.2.4.1",5,"BLCA-328.5.3.P.3.20.20.1.4.1",5,0.004594,-0.1741,0.231651773312552,-0.1436,0.162627344477752,"NEUTRAL (Contextual Noise)"
"BLCA_DFI_df155","BLCA-1008.5.3.N.1.4.4.3.4.2",5,"BLCA-1570.4.3.P.3.71.64.2.4.2",4,0.002728,0.2799,0.0349987374216842,-0.7186,6.96023207919439e-23,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-191.5.3.N.2.35.35.2.2.2",5,"BLCA-233.5.3.P.3.5.11.2.4.1",5,0.006961,0.7784,4.61015958598522e-11,-0.6906,6.99704429394857e-15,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-264.5.3.N.2.1.1.2.2.3",5,"BLCA-46.6.3.N.2.35.44.1.4.1",6,0.00466,0.5888,8.58597415072138e-06,0.7315,1.74872775318216e-17,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-148.6.3.P.3.35.5.1.4.1",6,"BLCA-784.5.3.N.2.7.71.3.4.2",5,0.004481,0.7992,5.82565057144481e-12,0.029,0.77937576577999,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-1402.7.3.N.1.64.31.3.4.2",7,"BLCA-1175.6.2.N.1.20.20.1.2.1",6,0.00404,-0.0546,0.709476435757191,-0.0529,0.609071187943703,"NEUTRAL (Contextual Noise)"
"BLCA_DFI_df155","BLCA-1551.4.3.N.1.31.31.3.4.2",4,"BLCA-1175.6.2.N.1.20.20.1.2.1",6,0.003003,-0.8224,4.28933935049349e-13,-0.6606,2.43207888193712e-13,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-1575.4.3.N.2.35.35.1.2.3",4,"BLCA-434.5.3.N.2.14.11.1.4.1",5,0.003481,-0.3798,0.00711018251084044,-0.1568,0.12519935847942,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-690.6.3.N.2.20.20.2.2.4",6,"BLCA-1051.5.3.P.3.64.93.4.4.2",5,0.002062,-0.5669,2.16615656503009e-05,-0.5459,8.78451882680453e-09,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-647.6.2.N.1.26.7.1.1.3",6,"BLCA-434.5.3.N.2.14.11.1.4.1",5,0.008048,-0.9158,1.21283117939151e-20,0.0706,0.496645148600399,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-973.5.3.N.2.31.31.2.2.3",5,"BLCA-667.1.3.P.3.64.20.2.4.4",1,0.003514,-0.7213,5.01838627058217e-09,-0.5313,2.15104669534752e-08,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-1528.4.3.P.3.64.64.2.2.3",4,"BLCA-994.5.3.N.2.93.93.2.4.2",5,0.002175,0.0653,0.655991174291233,0.2582,0.0106667798528695,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"BLCA_DFI_df155","BLCA-711.7.3.P.1.64.71.3.4.2",7,"BLCA-505.6.3.P.3.11.11.1.4.1",6,0.004387,-0.2672,0.0634009983340654,-0.054,0.601029641143155,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-853.5.3.P.3.1.66.1.4.6",5,"BLCA-943.5.3.N.1.1.20.3.2.2",5,0.00121,-0.3022,0.0348166720095555,-0.2971,0.00312022868890284,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-967.5.3.P.3.9.17.1.4.1",5,"BLCA-1106.7.3.P.3.44.11.4.4.1",7,0.00558,0.645,5.65624388701685e-07,0.3107,0.00206320071340372,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-338.5.3.N.2.44.35.1.4.1",5,"BLCA-788.5.3.N.1.26.26.3.4.2",5,0.001531,0.0481,0.742707340601858,-0.3677,0.000228528072920923,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"BLCA_DFI_df155","BLCA-904.5.3.N.2.7.69.2.4.2",5,"BLCA-1414.7.3.N.3.69.20.2.4.2",7,0.001629,0.3465,0.0147357575025087,-0.2156,0.0349199586165681,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-998.5.3.N.2.35.14.2.4.4",5,"BLCA-741.5.3.N.1.20.20.3.1.3",5,0.00288,0.3507,0.0125270512265324,-0.7567,8.4047431755562e-28,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-126.6.3.N.2.31.1.1.2.1",6,"BLCA-1063.5.3.P.3.15.14.2.4.1",5,0.005563,0.8124,1.37108494096748e-12,0.8653,5.94877891433574e-30,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-552.4.3.P.3.64.71.1.2.1",4,"BLCA-1561.4.3.P.3.71.71.1.4.4",4,0.001988,0.3281,0.0200110229174677,-0.2931,0.00375444106337708,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-1531.4.3.N.2.35.35.1.2.4",4,"BLCA-1575.4.3.N.2.35.35.1.2.3",4,0.003224,-0.1265,0.381358352956046,0.0361,0.728381201441491,"NEUTRAL (Contextual Noise)"
"BLCA_DFI_df155","BLCA-209.5.3.N.1.35.31.3.2.1",5,"BLCA-287.5.3.P.3.20.20.2.4.2",5,0.001888,-0.6771,9.20338020036815e-08,-0.5863,3.46372996236506e-10,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-882.5.3.P.3.35.35.3.4.2",5,"BLCA-351.5.3.N.2.31.31.2.2.3",5,0.001836,-0.6148,2.60858725833673e-06,-0.6791,2.84504191005631e-14,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-886.5.3.N.2.71.7.4.4.1",5,"BLCA-1091.6.3.P.3.5.5.2.4.2",6,0.002715,0.3516,0.0132352413397744,0.5115,7.34462174097832e-08,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-170.5.3.P.3.35.35.1.4.2",5,"BLCA-273.5.3.N.2.26.7.1.2.1",5,0.001318,-0.1369,0.342976095354658,-0.0645,0.534652811440185,"NEUTRAL (Contextual Noise)"
"BLCA_DFI_df155","BLCA-348.5.3.N.2.4.4.1.4.1",5,"BLCA-1117.7.3.P.1.11.11.4.4.2",7,0.001798,0.3924,0.00529397475865246,-0.4998,2.17447550771889e-07,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-680.6.3.N.3.35.31.3.2.2",6,"BLCA-1074.5.3.N.1.1.5.3.4.1",5,0.004444,-0.7158,7.43940780346101e-09,-0.0954,0.352672790583252,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-744.5.2.N.3.2.2.4.4.1",5,"BLCA-287.5.3.P.3.20.20.2.4.2",5,0.005649,-0.3933,0.00517864724657749,-0.2147,0.035701473574866,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-576.7.3.N.3.20.5.1.1.6",7,"BLCA-454.7.3.N.1.62.20.4.4.1",7,0.005316,-0.4963,0.00028715422072264,-0.049,0.635687208749287,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-1547.4.3.P.3.64.64.1.4.5",4,"BLCA-454.7.3.N.1.62.20.4.4.1",7,0.00298,0.6024,4.65604345991536e-06,-0.7141,3.12966084075963e-16,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-889.5.3.N.1.31.31.3.4.2",5,"BLCA-1325.6.3.P.1.4.34.4.4.1",6,0.003165,-0.4303,0.00202849235570734,-0.0415,0.687860808664413,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-747.5.3.N.1.31.31.3.2.2",5,"BLCA-1360.6.3.P.3.35.44.4.4.1",6,0.0061,0.3705,0.00878677262559821,0.1312,0.197722404650175,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-1390.6.3.N.2.69.69.4.4.1",6,"BLCA-920.5.3.N.2.21.20.2.4.5",5,0.003108,0.6481,4.79181602861359e-07,-0.4738,1.08170800081504e-06,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-428.5.3.N.2.31.35.2.2.1",5,"BLCA-328.5.3.P.3.20.20.1.4.1",5,0.003172,-0.7588,2.65896398758302e-10,-0.6117,3.56602104259421e-11,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-1017.5.2.N.3.93.93.1.1.4",5,"BLCA-1266.6.3.N.1.20.20.1.1.2",6,0.004027,0.0223,0.879172591796776,-0.6928,5.26143581129875e-15,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"BLCA_DFI_df155","BLCA-1052.5.3.N.1.20.20.3.4.5",5,"BLCA-667.1.3.P.3.64.20.2.4.4",1,0.001941,-0.5315,8.50474628269209e-05,-0.2656,0.00891903867104069,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-382.5.3.N.2.31.31.2.2.5",5,"BLCA-969.5.3.N.2.21.31.2.4.3",5,0.004385,-0.5037,0.000224564212647817,0.2893,0.00425786906363899,"ANTAGONISM (Rescue/Protective Effect)"
"BLCA_DFI_df155","BLCA-373.5.3.N.1.31.52.3.1.1",5,"BLCA-239.5.3.N.1.1.31.3.2.6",5,0.002253,0.7754,3.79639054700536e-11,0.1727,0.0942344282074918,"SYNERGY (Hazard Amplification)"
"BLCA_DFI_df155","BLCA-160.6.3.N.2.31.35.1.2.1",6,"BLCA-859.5.3.N.2.34.14.1.4.2",5,0.002789,-0.4179,0.00280726040494016,-0.4746,1.03487660489414e-06,"ANTAGONISM (Rescue/Protective Effect)"
